semantic_tensor_id	source_name	source_dtype	source_shape	runtime_layout	owning_gpu	layer_id	kernel_family	source_offset	byte_length	shard_file	shard_offset	scale_offset	checksum
blk.4.ffn_up_shexp.weight	blk.4.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	0	4	v100_shared_fp8_dense_pending	18946100736	8454144	gpu0.weights	18940778752	-1	pending
blk.4.ffn_norm.weight	blk.4.ffn_norm.weight	f32	[4096]	source_f32	0	4	ds4_control_f32	18954554880	16384	gpu0.weights	18949232896	-1	pending
blk.4.hc_attn_base	blk.4.hc_attn_base	f32	[24]	source_f32	0	4	ds4_hc_control_f32	18954571264	96	gpu0.weights	18949249280	-1	pending
blk.4.hc_attn_fn	blk.4.hc_attn_fn	f32	[16384x24]	source_f32	0	4	ds4_hc_control_f32	18954571360	1572864	gpu0.weights	18949249536	-1	pending
blk.4.hc_attn_scale	blk.4.hc_attn_scale	f32	[3]	source_f32	0	4	ds4_hc_control_f32	18956144224	12	gpu0.weights	18950822400	-1	pending
blk.4.hc_ffn_base	blk.4.hc_ffn_base	f32	[24]	source_f32	0	4	ds4_hc_control_f32	18956144256	96	gpu0.weights	18950822656	-1	pending
blk.4.hc_ffn_fn	blk.4.hc_ffn_fn	f32	[16384x24]	source_f32	0	4	ds4_hc_control_f32	18956144352	1572864	gpu0.weights	18950822912	-1	pending
blk.4.hc_ffn_scale	blk.4.hc_ffn_scale	f32	[3]	source_f32	0	4	ds4_hc_control_f32	18957717216	12	gpu0.weights	18952395776	-1	pending
blk.5.attn_sinks	blk.5.attn_sinks	f32	[64]	source_f32_control	0	5	ds4_attention_control	18957717248	256	gpu0.weights	18952396032	-1	pending
blk.5.attn_compress_ape	blk.5.attn_compress_ape	f32	[512x128]	source_f32	0	5	ds4_compressor_bf16_f32_pending	18957717504	262144	gpu0.weights	18952396288	-1	pending
blk.5.attn_compress_norm.weight	blk.5.attn_compress_norm.weight	f32	[512]	source_f32	0	5	ds4_compressor_bf16_f32_pending	18957979648	2048	gpu0.weights	18952658432	-1	pending
blk.5.attn_compress_gate.weight	blk.5.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	0	5	ds4_compressor_bf16_f32_pending	18957981696	4194304	gpu0.weights	18952660480	-1	pending
blk.5.attn_compress_kv.weight	blk.5.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	0	5	ds4_compressor_bf16_f32_pending	18962176000	4194304	gpu0.weights	18956854784	-1	pending
blk.5.attn_kv_a_norm.weight	blk.5.attn_kv_a_norm.weight	f32	[512]	source_f32_control	0	5	ds4_attention_control	18966370304	2048	gpu0.weights	18961049088	-1	pending
blk.5.attn_q_a_norm.weight	blk.5.attn_q_a_norm.weight	f32	[1024]	source_f32_control	0	5	ds4_attention_control	18966372352	4096	gpu0.weights	18961051136	-1	pending
blk.5.attn_kv_latent.weight	blk.5.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	0	5	v100_fp8_dequant_f16_hmma_pending	18966376448	2113536	gpu0.weights	18961055232	-1	pending
blk.5.attn_output_a.weight	blk.5.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	0	5	v100_fp8_dequant_f16_hmma_pending	18968489984	33816576	gpu0.weights	18963168768	-1	pending
blk.5.attn_output_b.weight	blk.5.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	0	5	v100_fp8_dequant_f16_hmma_pending	19002306560	33816576	gpu0.weights	18996985344	-1	pending
blk.5.attn_q_a.weight	blk.5.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	0	5	v100_fp8_dequant_f16_hmma_pending	19036123136	4227072	gpu0.weights	19030801920	-1	pending
blk.5.attn_q_b.weight	blk.5.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	0	5	v100_fp8_dequant_f16_hmma_pending	19040350208	33816576	gpu0.weights	19035028992	-1	pending
blk.5.attn_norm.weight	blk.5.attn_norm.weight	f32	[4096]	source_f32_control	0	5	ds4_attention_control	19074166784	16384	gpu0.weights	19068845568	-1	pending
blk.5.ffn_down_exps.weight	blk.5.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	0	5	v100_grouped_mxfp4_pending	19074183168	1140850688	gpu0.weights	19068861952	-1	pending
blk.5.ffn_gate_exps.weight	blk.5.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	0	5	v100_grouped_mxfp4_pending	20215033856	1140850688	gpu0.weights	20209712640	-1	pending
blk.5.ffn_up_exps.weight	blk.5.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	0	5	v100_grouped_mxfp4_pending	21355884544	1140850688	gpu0.weights	21350563328	-1	pending
blk.5.exp_probs_b	blk.5.exp_probs_b	f32	[256]	source_f32	0	5	ds4_router_f32_i32	22496735232	1024	gpu0.weights	22491414016	-1	pending
blk.5.ffn_gate_inp.weight	blk.5.ffn_gate_inp.weight	f32	[4096x256]	source_f32	0	5	ds4_router_f32_i32	22496736256	4194304	gpu0.weights	22491415040	-1	pending
blk.5.ffn_gate_shexp.weight	blk.5.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	0	5	v100_shared_fp8_dense_pending	22500930560	8454144	gpu0.weights	22495609344	-1	pending
blk.5.ffn_down_shexp.weight	blk.5.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	0	5	v100_shared_fp8_dense_pending	22509384704	8454144	gpu0.weights	22504063488	-1	pending
blk.5.ffn_up_shexp.weight	blk.5.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	0	5	v100_shared_fp8_dense_pending	22517838848	8454144	gpu0.weights	22512517632	-1	pending
blk.5.ffn_norm.weight	blk.5.ffn_norm.weight	f32	[4096]	source_f32	0	5	ds4_control_f32	22526292992	16384	gpu0.weights	22520971776	-1	pending
blk.5.hc_attn_base	blk.5.hc_attn_base	f32	[24]	source_f32	0	5	ds4_hc_control_f32	22526309376	96	gpu0.weights	22520988160	-1	pending
blk.5.hc_attn_fn	blk.5.hc_attn_fn	f32	[16384x24]	source_f32	0	5	ds4_hc_control_f32	22526309472	1572864	gpu0.weights	22520988416	-1	pending
blk.5.hc_attn_scale	blk.5.hc_attn_scale	f32	[3]	source_f32	0	5	ds4_hc_control_f32	22527882336	12	gpu0.weights	22522561280	-1	pending
blk.5.hc_ffn_base	blk.5.hc_ffn_base	f32	[24]	source_f32	0	5	ds4_hc_control_f32	22527882368	96	gpu0.weights	22522561536	-1	pending
blk.5.hc_ffn_fn	blk.5.hc_ffn_fn	f32	[16384x24]	source_f32	0	5	ds4_hc_control_f32	22527882464	1572864	gpu0.weights	22522561792	-1	pending
blk.5.hc_ffn_scale	blk.5.hc_ffn_scale	f32	[3]	source_f32	0	5	ds4_hc_control_f32	22529455328	12	gpu0.weights	22524134656	-1	pending
blk.6.attn_sinks	blk.6.attn_sinks	f32	[64]	source_f32_control	1	6	ds4_attention_control	22529455360	256	gpu1.weights	0	-1	pending
blk.6.attn_compress_ape	blk.6.attn_compress_ape	f32	[1024x4]	source_f32	1	6	ds4_compressor_bf16_f32_pending	22529455616	16384	gpu1.weights	256	-1	pending
blk.6.attn_compress_norm.weight	blk.6.attn_compress_norm.weight	f32	[512]	source_f32	1	6	ds4_compressor_bf16_f32_pending	22529472000	2048	gpu1.weights	16640	-1	pending
blk.6.attn_compress_gate.weight	blk.6.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	1	6	ds4_compressor_bf16_f32_pending	22529474048	8388608	gpu1.weights	18688	-1	pending
blk.6.attn_compress_kv.weight	blk.6.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	1	6	ds4_compressor_bf16_f32_pending	22537862656	8388608	gpu1.weights	8407296	-1	pending
blk.6.indexer.compress_ape	blk.6.indexer.compress_ape	f32	[256x4]	source_f32	1	6	ds4_indexer_mixed_pending	22546251264	4096	gpu1.weights	16795904	-1	pending
blk.6.indexer.compress_norm.weight	blk.6.indexer.compress_norm.weight	f32	[128]	source_f32	1	6	ds4_indexer_mixed_pending	22546255360	512	gpu1.weights	16800000	-1	pending
blk.6.indexer.compress_gate.weight	blk.6.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	1	6	ds4_indexer_mixed_pending	22546255872	2097152	gpu1.weights	16800512	-1	pending
blk.6.indexer.compress_kv.weight	blk.6.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	1	6	ds4_indexer_mixed_pending	22548353024	2097152	gpu1.weights	18897664	-1	pending
blk.6.indexer.proj.weight	blk.6.indexer.proj.weight	bf16	[4096x64]	source_bf16	1	6	ds4_indexer_mixed_pending	22550450176	524288	gpu1.weights	20994816	-1	pending
blk.6.indexer.attn_q_b.weight	blk.6.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	1	6	ds4_indexer_mixed_pending	22550974464	8454144	gpu1.weights	21519104	-1	pending
blk.6.attn_kv_a_norm.weight	blk.6.attn_kv_a_norm.weight	f32	[512]	source_f32_control	1	6	ds4_attention_control	22559428608	2048	gpu1.weights	29973248	-1	pending
blk.6.attn_q_a_norm.weight	blk.6.attn_q_a_norm.weight	f32	[1024]	source_f32_control	1	6	ds4_attention_control	22559430656	4096	gpu1.weights	29975296	-1	pending
blk.6.attn_kv_latent.weight	blk.6.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	1	6	v100_fp8_dequant_f16_hmma_pending	22559434752	2113536	gpu1.weights	29979392	-1	pending
blk.6.attn_output_a.weight	blk.6.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	1	6	v100_fp8_dequant_f16_hmma_pending	22561548288	33816576	gpu1.weights	32092928	-1	pending
blk.6.attn_output_b.weight	blk.6.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	1	6	v100_fp8_dequant_f16_hmma_pending	22595364864	33816576	gpu1.weights	65909504	-1	pending
blk.6.attn_q_a.weight	blk.6.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	1	6	v100_fp8_dequant_f16_hmma_pending	22629181440	4227072	gpu1.weights	99726080	-1	pending
blk.6.attn_q_b.weight	blk.6.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	1	6	v100_fp8_dequant_f16_hmma_pending	22633408512	33816576	gpu1.weights	103953152	-1	pending
blk.6.attn_norm.weight	blk.6.attn_norm.weight	f32	[4096]	source_f32_control	1	6	ds4_attention_control	22667225088	16384	gpu1.weights	137769728	-1	pending
blk.6.ffn_down_exps.weight	blk.6.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	1	6	v100_grouped_mxfp4_pending	22667241472	1140850688	gpu1.weights	137786112	-1	pending
blk.6.ffn_gate_exps.weight	blk.6.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	1	6	v100_grouped_mxfp4_pending	23808092160	1140850688	gpu1.weights	1278636800	-1	pending
blk.6.ffn_up_exps.weight	blk.6.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	1	6	v100_grouped_mxfp4_pending	24948942848	1140850688	gpu1.weights	2419487488	-1	pending
blk.6.exp_probs_b	blk.6.exp_probs_b	f32	[256]	source_f32	1	6	ds4_router_f32_i32	26089793536	1024	gpu1.weights	3560338176	-1	pending
blk.6.ffn_gate_inp.weight	blk.6.ffn_gate_inp.weight	f32	[4096x256]	source_f32	1	6	ds4_router_f32_i32	26089794560	4194304	gpu1.weights	3560339200	-1	pending
blk.6.ffn_gate_shexp.weight	blk.6.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	6	v100_shared_fp8_dense_pending	26093988864	8454144	gpu1.weights	3564533504	-1	pending
blk.6.ffn_down_shexp.weight	blk.6.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	1	6	v100_shared_fp8_dense_pending	26102443008	8454144	gpu1.weights	3572987648	-1	pending
blk.6.ffn_up_shexp.weight	blk.6.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	6	v100_shared_fp8_dense_pending	26110897152	8454144	gpu1.weights	3581441792	-1	pending
blk.6.ffn_norm.weight	blk.6.ffn_norm.weight	f32	[4096]	source_f32	1	6	ds4_control_f32	26119351296	16384	gpu1.weights	3589895936	-1	pending
blk.6.hc_attn_base	blk.6.hc_attn_base	f32	[24]	source_f32	1	6	ds4_hc_control_f32	26119367680	96	gpu1.weights	3589912320	-1	pending
blk.6.hc_attn_fn	blk.6.hc_attn_fn	f32	[16384x24]	source_f32	1	6	ds4_hc_control_f32	26119367776	1572864	gpu1.weights	3589912576	-1	pending
blk.6.hc_attn_scale	blk.6.hc_attn_scale	f32	[3]	source_f32	1	6	ds4_hc_control_f32	26120940640	12	gpu1.weights	3591485440	-1	pending
blk.6.hc_ffn_base	blk.6.hc_ffn_base	f32	[24]	source_f32	1	6	ds4_hc_control_f32	26120940672	96	gpu1.weights	3591485696	-1	pending
blk.6.hc_ffn_fn	blk.6.hc_ffn_fn	f32	[16384x24]	source_f32	1	6	ds4_hc_control_f32	26120940768	1572864	gpu1.weights	3591485952	-1	pending
blk.6.hc_ffn_scale	blk.6.hc_ffn_scale	f32	[3]	source_f32	1	6	ds4_hc_control_f32	26122513632	12	gpu1.weights	3593058816	-1	pending
blk.7.attn_sinks	blk.7.attn_sinks	f32	[64]	source_f32_control	1	7	ds4_attention_control	26122513664	256	gpu1.weights	3593059072	-1	pending
blk.7.attn_compress_ape	blk.7.attn_compress_ape	f32	[512x128]	source_f32	1	7	ds4_compressor_bf16_f32_pending	26122513920	262144	gpu1.weights	3593059328	-1	pending
blk.7.attn_compress_norm.weight	blk.7.attn_compress_norm.weight	f32	[512]	source_f32	1	7	ds4_compressor_bf16_f32_pending	26122776064	2048	gpu1.weights	3593321472	-1	pending
blk.7.attn_compress_gate.weight	blk.7.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	1	7	ds4_compressor_bf16_f32_pending	26122778112	4194304	gpu1.weights	3593323520	-1	pending
blk.7.attn_compress_kv.weight	blk.7.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	1	7	ds4_compressor_bf16_f32_pending	26126972416	4194304	gpu1.weights	3597517824	-1	pending
blk.7.attn_kv_a_norm.weight	blk.7.attn_kv_a_norm.weight	f32	[512]	source_f32_control	1	7	ds4_attention_control	26131166720	2048	gpu1.weights	3601712128	-1	pending
blk.7.attn_q_a_norm.weight	blk.7.attn_q_a_norm.weight	f32	[1024]	source_f32_control	1	7	ds4_attention_control	26131168768	4096	gpu1.weights	3601714176	-1	pending
blk.7.attn_kv_latent.weight	blk.7.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	1	7	v100_fp8_dequant_f16_hmma_pending	26131172864	2113536	gpu1.weights	3601718272	-1	pending
blk.7.attn_output_a.weight	blk.7.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	1	7	v100_fp8_dequant_f16_hmma_pending	26133286400	33816576	gpu1.weights	3603831808	-1	pending
blk.7.attn_output_b.weight	blk.7.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	1	7	v100_fp8_dequant_f16_hmma_pending	26167102976	33816576	gpu1.weights	3637648384	-1	pending
blk.7.attn_q_a.weight	blk.7.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	1	7	v100_fp8_dequant_f16_hmma_pending	26200919552	4227072	gpu1.weights	3671464960	-1	pending
blk.7.attn_q_b.weight	blk.7.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	1	7	v100_fp8_dequant_f16_hmma_pending	26205146624	33816576	gpu1.weights	3675692032	-1	pending
blk.7.attn_norm.weight	blk.7.attn_norm.weight	f32	[4096]	source_f32_control	1	7	ds4_attention_control	26238963200	16384	gpu1.weights	3709508608	-1	pending
blk.7.ffn_down_exps.weight	blk.7.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	1	7	v100_grouped_mxfp4_pending	26238979584	1140850688	gpu1.weights	3709524992	-1	pending
blk.7.ffn_gate_exps.weight	blk.7.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	1	7	v100_grouped_mxfp4_pending	27379830272	1140850688	gpu1.weights	4850375680	-1	pending
blk.7.ffn_up_exps.weight	blk.7.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	1	7	v100_grouped_mxfp4_pending	28520680960	1140850688	gpu1.weights	5991226368	-1	pending
blk.7.exp_probs_b	blk.7.exp_probs_b	f32	[256]	source_f32	1	7	ds4_router_f32_i32	29661531648	1024	gpu1.weights	7132077056	-1	pending
blk.7.ffn_gate_inp.weight	blk.7.ffn_gate_inp.weight	f32	[4096x256]	source_f32	1	7	ds4_router_f32_i32	29661532672	4194304	gpu1.weights	7132078080	-1	pending
blk.7.ffn_gate_shexp.weight	blk.7.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	7	v100_shared_fp8_dense_pending	29665726976	8454144	gpu1.weights	7136272384	-1	pending
blk.7.ffn_down_shexp.weight	blk.7.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	1	7	v100_shared_fp8_dense_pending	29674181120	8454144	gpu1.weights	7144726528	-1	pending
blk.7.ffn_up_shexp.weight	blk.7.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	7	v100_shared_fp8_dense_pending	29682635264	8454144	gpu1.weights	7153180672	-1	pending
blk.7.ffn_norm.weight	blk.7.ffn_norm.weight	f32	[4096]	source_f32	1	7	ds4_control_f32	29691089408	16384	gpu1.weights	7161634816	-1	pending
blk.7.hc_attn_base	blk.7.hc_attn_base	f32	[24]	source_f32	1	7	ds4_hc_control_f32	29691105792	96	gpu1.weights	7161651200	-1	pending
blk.7.hc_attn_fn	blk.7.hc_attn_fn	f32	[16384x24]	source_f32	1	7	ds4_hc_control_f32	29691105888	1572864	gpu1.weights	7161651456	-1	pending
blk.7.hc_attn_scale	blk.7.hc_attn_scale	f32	[3]	source_f32	1	7	ds4_hc_control_f32	29692678752	12	gpu1.weights	7163224320	-1	pending
blk.7.hc_ffn_base	blk.7.hc_ffn_base	f32	[24]	source_f32	1	7	ds4_hc_control_f32	29692678784	96	gpu1.weights	7163224576	-1	pending
blk.7.hc_ffn_fn	blk.7.hc_ffn_fn	f32	[16384x24]	source_f32	1	7	ds4_hc_control_f32	29692678880	1572864	gpu1.weights	7163224832	-1	pending
blk.7.hc_ffn_scale	blk.7.hc_ffn_scale	f32	[3]	source_f32	1	7	ds4_hc_control_f32	29694251744	12	gpu1.weights	7164797696	-1	pending
blk.8.attn_sinks	blk.8.attn_sinks	f32	[64]	source_f32_control	1	8	ds4_attention_control	29694251776	256	gpu1.weights	7164797952	-1	pending
blk.8.attn_compress_ape	blk.8.attn_compress_ape	f32	[1024x4]	source_f32	1	8	ds4_compressor_bf16_f32_pending	29694252032	16384	gpu1.weights	7164798208	-1	pending
blk.8.attn_compress_norm.weight	blk.8.attn_compress_norm.weight	f32	[512]	source_f32	1	8	ds4_compressor_bf16_f32_pending	29694268416	2048	gpu1.weights	7164814592	-1	pending
blk.8.attn_compress_gate.weight	blk.8.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	1	8	ds4_compressor_bf16_f32_pending	29694270464	8388608	gpu1.weights	7164816640	-1	pending
blk.8.attn_compress_kv.weight	blk.8.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	1	8	ds4_compressor_bf16_f32_pending	29702659072	8388608	gpu1.weights	7173205248	-1	pending
blk.8.indexer.compress_ape	blk.8.indexer.compress_ape	f32	[256x4]	source_f32	1	8	ds4_indexer_mixed_pending	29711047680	4096	gpu1.weights	7181593856	-1	pending
blk.8.indexer.compress_norm.weight	blk.8.indexer.compress_norm.weight	f32	[128]	source_f32	1	8	ds4_indexer_mixed_pending	29711051776	512	gpu1.weights	7181597952	-1	pending
blk.8.indexer.compress_gate.weight	blk.8.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	1	8	ds4_indexer_mixed_pending	29711052288	2097152	gpu1.weights	7181598464	-1	pending
blk.8.indexer.compress_kv.weight	blk.8.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	1	8	ds4_indexer_mixed_pending	29713149440	2097152	gpu1.weights	7183695616	-1	pending
blk.8.indexer.proj.weight	blk.8.indexer.proj.weight	bf16	[4096x64]	source_bf16	1	8	ds4_indexer_mixed_pending	29715246592	524288	gpu1.weights	7185792768	-1	pending
blk.8.indexer.attn_q_b.weight	blk.8.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	1	8	ds4_indexer_mixed_pending	29715770880	8454144	gpu1.weights	7186317056	-1	pending
blk.8.attn_kv_a_norm.weight	blk.8.attn_kv_a_norm.weight	f32	[512]	source_f32_control	1	8	ds4_attention_control	29724225024	2048	gpu1.weights	7194771200	-1	pending
blk.8.attn_q_a_norm.weight	blk.8.attn_q_a_norm.weight	f32	[1024]	source_f32_control	1	8	ds4_attention_control	29724227072	4096	gpu1.weights	7194773248	-1	pending
blk.8.attn_kv_latent.weight	blk.8.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	1	8	v100_fp8_dequant_f16_hmma_pending	29724231168	2113536	gpu1.weights	7194777344	-1	pending
blk.8.attn_output_a.weight	blk.8.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	1	8	v100_fp8_dequant_f16_hmma_pending	29726344704	33816576	gpu1.weights	7196890880	-1	pending
blk.8.attn_output_b.weight	blk.8.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	1	8	v100_fp8_dequant_f16_hmma_pending	29760161280	33816576	gpu1.weights	7230707456	-1	pending
blk.8.attn_q_a.weight	blk.8.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	1	8	v100_fp8_dequant_f16_hmma_pending	29793977856	4227072	gpu1.weights	7264524032	-1	pending
blk.8.attn_q_b.weight	blk.8.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	1	8	v100_fp8_dequant_f16_hmma_pending	29798204928	33816576	gpu1.weights	7268751104	-1	pending
blk.8.attn_norm.weight	blk.8.attn_norm.weight	f32	[4096]	source_f32_control	1	8	ds4_attention_control	29832021504	16384	gpu1.weights	7302567680	-1	pending
blk.8.ffn_down_exps.weight	blk.8.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	1	8	v100_grouped_mxfp4_pending	29832037888	1140850688	gpu1.weights	7302584064	-1	pending
blk.8.ffn_gate_exps.weight	blk.8.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	1	8	v100_grouped_mxfp4_pending	30972888576	1140850688	gpu1.weights	8443434752	-1	pending
blk.8.ffn_up_exps.weight	blk.8.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	1	8	v100_grouped_mxfp4_pending	32113739264	1140850688	gpu1.weights	9584285440	-1	pending
blk.8.exp_probs_b	blk.8.exp_probs_b	f32	[256]	source_f32	1	8	ds4_router_f32_i32	33254589952	1024	gpu1.weights	10725136128	-1	pending
blk.8.ffn_gate_inp.weight	blk.8.ffn_gate_inp.weight	f32	[4096x256]	source_f32	1	8	ds4_router_f32_i32	33254590976	4194304	gpu1.weights	10725137152	-1	pending
blk.8.ffn_gate_shexp.weight	blk.8.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	8	v100_shared_fp8_dense_pending	33258785280	8454144	gpu1.weights	10729331456	-1	pending
blk.8.ffn_down_shexp.weight	blk.8.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	1	8	v100_shared_fp8_dense_pending	33267239424	8454144	gpu1.weights	10737785600	-1	pending
blk.8.ffn_up_shexp.weight	blk.8.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	8	v100_shared_fp8_dense_pending	33275693568	8454144	gpu1.weights	10746239744	-1	pending
blk.8.ffn_norm.weight	blk.8.ffn_norm.weight	f32	[4096]	source_f32	1	8	ds4_control_f32	33284147712	16384	gpu1.weights	10754693888	-1	pending
blk.8.hc_attn_base	blk.8.hc_attn_base	f32	[24]	source_f32	1	8	ds4_hc_control_f32	33284164096	96	gpu1.weights	10754710272	-1	pending
blk.8.hc_attn_fn	blk.8.hc_attn_fn	f32	[16384x24]	source_f32	1	8	ds4_hc_control_f32	33284164192	1572864	gpu1.weights	10754710528	-1	pending
blk.8.hc_attn_scale	blk.8.hc_attn_scale	f32	[3]	source_f32	1	8	ds4_hc_control_f32	33285737056	12	gpu1.weights	10756283392	-1	pending
blk.8.hc_ffn_base	blk.8.hc_ffn_base	f32	[24]	source_f32	1	8	ds4_hc_control_f32	33285737088	96	gpu1.weights	10756283648	-1	pending
blk.8.hc_ffn_fn	blk.8.hc_ffn_fn	f32	[16384x24]	source_f32	1	8	ds4_hc_control_f32	33285737184	1572864	gpu1.weights	10756283904	-1	pending
