semantic_tensor_id	source_name	source_dtype	source_shape	owning_gpu	layer_id	byte_length	status
blk.38.indexer.attn_q_b.weight	blk.38.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	6	38	8454144	OK
blk.38.attn_kv_a_norm.weight	blk.38.attn_kv_a_norm.weight	f32	[512]	6	38	2048	OK
blk.38.attn_q_a_norm.weight	blk.38.attn_q_a_norm.weight	f32	[1024]	6	38	4096	OK
blk.38.attn_kv_latent.weight	blk.38.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	6	38	2113536	OK
blk.38.attn_output_a.weight	blk.38.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	6	38	33816576	OK
blk.38.attn_output_b.weight	blk.38.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	6	38	33816576	OK
blk.38.attn_q_a.weight	blk.38.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	6	38	4227072	OK
blk.38.attn_q_b.weight	blk.38.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	6	38	33816576	OK
blk.38.attn_norm.weight	blk.38.attn_norm.weight	f32	[4096]	6	38	16384	OK
blk.38.ffn_down_exps.weight	blk.38.ffn_down_exps.weight	mxfp4	[2048x4096x256]	6	38	1140850688	OK
blk.38.ffn_gate_exps.weight	blk.38.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	6	38	1140850688	OK
blk.38.ffn_up_exps.weight	blk.38.ffn_up_exps.weight	mxfp4	[4096x2048x256]	6	38	1140850688	OK
blk.38.exp_probs_b	blk.38.exp_probs_b	f32	[256]	6	38	1024	OK
blk.38.ffn_gate_inp.weight	blk.38.ffn_gate_inp.weight	f32	[4096x256]	6	38	4194304	OK
blk.38.ffn_gate_shexp.weight	blk.38.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	6	38	8454144	OK
blk.38.ffn_down_shexp.weight	blk.38.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	6	38	8454144	OK
blk.38.ffn_up_shexp.weight	blk.38.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	6	38	8454144	OK
blk.38.ffn_norm.weight	blk.38.ffn_norm.weight	f32	[4096]	6	38	16384	OK
blk.38.hc_attn_base	blk.38.hc_attn_base	f32	[24]	6	38	96	OK
blk.38.hc_attn_fn	blk.38.hc_attn_fn	f32	[16384x24]	6	38	1572864	OK
blk.38.hc_attn_scale	blk.38.hc_attn_scale	f32	[3]	6	38	12	OK
blk.38.hc_ffn_base	blk.38.hc_ffn_base	f32	[24]	6	38	96	OK
blk.38.hc_ffn_fn	blk.38.hc_ffn_fn	f32	[16384x24]	6	38	1572864	OK
blk.38.hc_ffn_scale	blk.38.hc_ffn_scale	f32	[3]	6	38	12	OK
blk.39.attn_sinks	blk.39.attn_sinks	f32	[64]	6	39	256	OK
blk.39.attn_compress_ape	blk.39.attn_compress_ape	f32	[512x128]	6	39	262144	OK
blk.39.attn_compress_norm.weight	blk.39.attn_compress_norm.weight	f32	[512]	6	39	2048	OK
blk.39.attn_compress_gate.weight	blk.39.attn_compress_gate.weight	bf16	[4096x512]	6	39	4194304	OK
blk.39.attn_compress_kv.weight	blk.39.attn_compress_kv.weight	bf16	[4096x512]	6	39	4194304	OK
blk.39.attn_kv_a_norm.weight	blk.39.attn_kv_a_norm.weight	f32	[512]	6	39	2048	OK
blk.39.attn_q_a_norm.weight	blk.39.attn_q_a_norm.weight	f32	[1024]	6	39	4096	OK
blk.39.attn_kv_latent.weight	blk.39.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	6	39	2113536	OK
blk.39.attn_output_a.weight	blk.39.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	6	39	33816576	OK
blk.39.attn_output_b.weight	blk.39.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	6	39	33816576	OK
blk.39.attn_q_a.weight	blk.39.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	6	39	4227072	OK
blk.39.attn_q_b.weight	blk.39.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	6	39	33816576	OK
blk.39.attn_norm.weight	blk.39.attn_norm.weight	f32	[4096]	6	39	16384	OK
blk.39.ffn_down_exps.weight	blk.39.ffn_down_exps.weight	mxfp4	[2048x4096x256]	6	39	1140850688	OK
blk.39.ffn_gate_exps.weight	blk.39.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	6	39	1140850688	OK
blk.39.ffn_up_exps.weight	blk.39.ffn_up_exps.weight	mxfp4	[4096x2048x256]	6	39	1140850688	OK
blk.39.exp_probs_b	blk.39.exp_probs_b	f32	[256]	6	39	1024	OK
blk.39.ffn_gate_inp.weight	blk.39.ffn_gate_inp.weight	f32	[4096x256]	6	39	4194304	OK
blk.39.ffn_gate_shexp.weight	blk.39.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	6	39	8454144	OK
blk.39.ffn_down_shexp.weight	blk.39.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	6	39	8454144	OK
blk.39.ffn_up_shexp.weight	blk.39.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	6	39	8454144	OK
blk.39.ffn_norm.weight	blk.39.ffn_norm.weight	f32	[4096]	6	39	16384	OK
blk.39.hc_attn_base	blk.39.hc_attn_base	f32	[24]	6	39	96	OK
blk.39.hc_attn_fn	blk.39.hc_attn_fn	f32	[16384x24]	6	39	1572864	OK
blk.39.hc_attn_scale	blk.39.hc_attn_scale	f32	[3]	6	39	12	OK
blk.39.hc_ffn_base	blk.39.hc_ffn_base	f32	[24]	6	39	96	OK
blk.39.hc_ffn_fn	blk.39.hc_ffn_fn	f32	[16384x24]	6	39	1572864	OK
blk.39.hc_ffn_scale	blk.39.hc_ffn_scale	f32	[3]	6	39	12	OK
blk.40.attn_sinks	blk.40.attn_sinks	f32	[64]	7	40	256	OK
blk.40.attn_compress_ape	blk.40.attn_compress_ape	f32	[1024x4]	7	40	16384	OK
blk.40.attn_compress_norm.weight	blk.40.attn_compress_norm.weight	f32	[512]	7	40	2048	OK
blk.40.attn_compress_gate.weight	blk.40.attn_compress_gate.weight	bf16	[4096x1024]	7	40	8388608	OK
blk.40.attn_compress_kv.weight	blk.40.attn_compress_kv.weight	bf16	[4096x1024]	7	40	8388608	OK
blk.40.indexer.compress_ape	blk.40.indexer.compress_ape	f32	[256x4]	7	40	4096	OK
blk.40.indexer.compress_norm.weight	blk.40.indexer.compress_norm.weight	f32	[128]	7	40	512	OK
blk.40.indexer.compress_gate.weight	blk.40.indexer.compress_gate.weight	bf16	[4096x256]	7	40	2097152	OK
blk.40.indexer.compress_kv.weight	blk.40.indexer.compress_kv.weight	bf16	[4096x256]	7	40	2097152	OK
blk.40.indexer.proj.weight	blk.40.indexer.proj.weight	bf16	[4096x64]	7	40	524288	OK
blk.40.indexer.attn_q_b.weight	blk.40.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	7	40	8454144	OK
blk.40.attn_kv_a_norm.weight	blk.40.attn_kv_a_norm.weight	f32	[512]	7	40	2048	OK
blk.40.attn_q_a_norm.weight	blk.40.attn_q_a_norm.weight	f32	[1024]	7	40	4096	OK
blk.40.attn_kv_latent.weight	blk.40.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	7	40	2113536	OK
blk.40.attn_output_a.weight	blk.40.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	7	40	33816576	OK
blk.40.attn_output_b.weight	blk.40.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	7	40	33816576	OK
blk.40.attn_q_a.weight	blk.40.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	7	40	4227072	OK
blk.40.attn_q_b.weight	blk.40.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	7	40	33816576	OK
blk.40.attn_norm.weight	blk.40.attn_norm.weight	f32	[4096]	7	40	16384	OK
blk.40.ffn_down_exps.weight	blk.40.ffn_down_exps.weight	mxfp4	[2048x4096x256]	7	40	1140850688	OK
blk.40.ffn_gate_exps.weight	blk.40.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	7	40	1140850688	OK
blk.40.ffn_up_exps.weight	blk.40.ffn_up_exps.weight	mxfp4	[4096x2048x256]	7	40	1140850688	OK
blk.40.exp_probs_b	blk.40.exp_probs_b	f32	[256]	7	40	1024	OK
blk.40.ffn_gate_inp.weight	blk.40.ffn_gate_inp.weight	f32	[4096x256]	7	40	4194304	OK
blk.40.ffn_gate_shexp.weight	blk.40.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	7	40	8454144	OK
blk.40.ffn_down_shexp.weight	blk.40.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	7	40	8454144	OK
blk.40.ffn_up_shexp.weight	blk.40.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	7	40	8454144	OK
blk.40.ffn_norm.weight	blk.40.ffn_norm.weight	f32	[4096]	7	40	16384	OK
blk.40.hc_attn_base	blk.40.hc_attn_base	f32	[24]	7	40	96	OK
blk.40.hc_attn_fn	blk.40.hc_attn_fn	f32	[16384x24]	7	40	1572864	OK
blk.40.hc_attn_scale	blk.40.hc_attn_scale	f32	[3]	7	40	12	OK
blk.40.hc_ffn_base	blk.40.hc_ffn_base	f32	[24]	7	40	96	OK
blk.40.hc_ffn_fn	blk.40.hc_ffn_fn	f32	[16384x24]	7	40	1572864	OK
blk.40.hc_ffn_scale	blk.40.hc_ffn_scale	f32	[3]	7	40	12	OK
blk.41.attn_sinks	blk.41.attn_sinks	f32	[64]	7	41	256	OK
blk.41.attn_compress_ape	blk.41.attn_compress_ape	f32	[512x128]	7	41	262144	OK
blk.41.attn_compress_norm.weight	blk.41.attn_compress_norm.weight	f32	[512]	7	41	2048	OK
blk.41.attn_compress_gate.weight	blk.41.attn_compress_gate.weight	bf16	[4096x512]	7	41	4194304	OK
blk.41.attn_compress_kv.weight	blk.41.attn_compress_kv.weight	bf16	[4096x512]	7	41	4194304	OK
blk.41.attn_kv_a_norm.weight	blk.41.attn_kv_a_norm.weight	f32	[512]	7	41	2048	OK
blk.41.attn_q_a_norm.weight	blk.41.attn_q_a_norm.weight	f32	[1024]	7	41	4096	OK
blk.41.attn_kv_latent.weight	blk.41.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	7	41	2113536	OK
blk.41.attn_output_a.weight	blk.41.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	7	41	33816576	OK
blk.41.attn_output_b.weight	blk.41.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	7	41	33816576	OK
blk.41.attn_q_a.weight	blk.41.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	7	41	4227072	OK
blk.41.attn_q_b.weight	blk.41.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	7	41	33816576	OK
blk.41.attn_norm.weight	blk.41.attn_norm.weight	f32	[4096]	7	41	16384	OK
blk.41.ffn_down_exps.weight	blk.41.ffn_down_exps.weight	mxfp4	[2048x4096x256]	7	41	1140850688	OK
blk.41.ffn_gate_exps.weight	blk.41.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	7	41	1140850688	OK
blk.41.ffn_up_exps.weight	blk.41.ffn_up_exps.weight	mxfp4	[4096x2048x256]	7	41	1140850688	OK
blk.41.exp_probs_b	blk.41.exp_probs_b	f32	[256]	7	41	1024	OK
blk.41.ffn_gate_inp.weight	blk.41.ffn_gate_inp.weight	f32	[4096x256]	7	41	4194304	OK
blk.41.ffn_gate_shexp.weight	blk.41.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	7	41	8454144	OK
blk.41.ffn_down_shexp.weight	blk.41.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	7	41	8454144	OK
blk.41.ffn_up_shexp.weight	blk.41.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	7	41	8454144	OK
blk.41.ffn_norm.weight	blk.41.ffn_norm.weight	f32	[4096]	7	41	16384	OK
blk.41.hc_attn_base	blk.41.hc_attn_base	f32	[24]	7	41	96	OK
blk.41.hc_attn_fn	blk.41.hc_attn_fn	f32	[16384x24]	7	41	1572864	OK
blk.41.hc_attn_scale	blk.41.hc_attn_scale	f32	[3]	7	41	12	OK
blk.41.hc_ffn_base	blk.41.hc_ffn_base	f32	[24]	7	41	96	OK
blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	f32	[16384x24]	7	41	1572864	OK
blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	f32	[3]	7	41	12	OK
blk.42.attn_sinks	blk.42.attn_sinks	f32	[64]	7	42	256	OK
blk.42.attn_compress_ape	blk.42.attn_compress_ape	f32	[1024x4]	7	42	16384	OK
blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	f32	[512]	7	42	2048	OK
blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	bf16	[4096x1024]	7	42	8388608	OK
blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	bf16	[4096x1024]	7	42	8388608	OK
blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	f32	[256x4]	7	42	4096	OK
blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	f32	[128]	7	42	512	OK
blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	bf16	[4096x256]	7	42	2097152	OK
blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	bf16	[4096x256]	7	42	2097152	OK
blk.42.indexer.proj.weight	blk.42.indexer.proj.weight	bf16	[4096x64]	7	42	524288	OK
blk.42.indexer.attn_q_b.weight	blk.42.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	7	42	8454144	OK
blk.42.attn_kv_a_norm.weight	blk.42.attn_kv_a_norm.weight	f32	[512]	7	42	2048	OK
blk.42.attn_q_a_norm.weight	blk.42.attn_q_a_norm.weight	f32	[1024]	7	42	4096	OK
blk.42.attn_kv_latent.weight	blk.42.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	7	42	2113536	OK
blk.42.attn_output_a.weight	blk.42.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	7	42	33816576	OK
blk.42.attn_output_b.weight	blk.42.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	7	42	33816576	OK
blk.42.attn_q_a.weight	blk.42.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	7	42	4227072	OK
blk.42.attn_q_b.weight	blk.42.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	7	42	33816576	OK
blk.42.attn_norm.weight	blk.42.attn_norm.weight	f32	[4096]	7	42	16384	OK
blk.42.ffn_down_exps.weight	blk.42.ffn_down_exps.weight	mxfp4	[2048x4096x256]	7	42	1140850688	OK
blk.42.ffn_gate_exps.weight	blk.42.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	7	42	1140850688	OK
blk.42.ffn_up_exps.weight	blk.42.ffn_up_exps.weight	mxfp4	[4096x2048x256]	7	42	1140850688	OK
blk.42.exp_probs_b	blk.42.exp_probs_b	f32	[256]	7	42	1024	OK
blk.42.ffn_gate_inp.weight	blk.42.ffn_gate_inp.weight	f32	[4096x256]	7	42	4194304	OK
blk.42.ffn_gate_shexp.weight	blk.42.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	7	42	8454144	OK
blk.42.ffn_down_shexp.weight	blk.42.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	7	42	8454144	OK
blk.42.ffn_up_shexp.weight	blk.42.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	7	42	8454144	OK
blk.42.ffn_norm.weight	blk.42.ffn_norm.weight	f32	[4096]	7	42	16384	OK
blk.42.hc_attn_base	blk.42.hc_attn_base	f32	[24]	7	42	96	OK
blk.42.hc_attn_fn	blk.42.hc_attn_fn	f32	[16384x24]	7	42	1572864	OK
blk.42.hc_attn_scale	blk.42.hc_attn_scale	f32	[3]	7	42	12	OK
blk.42.hc_ffn_base	blk.42.hc_ffn_base	f32	[24]	7	42	96	OK
blk.42.hc_ffn_fn	blk.42.hc_ffn_fn	f32	[16384x24]	7	42	1572864	OK
blk.42.hc_ffn_scale	blk.42.hc_ffn_scale	f32	[3]	7	42	12	OK
hc_head_base	hc_head_base	f32	[4]	7	-1	16	OK
hc_head_fn	hc_head_fn	f32	[16384x4]	7	-1	262144	OK
hc_head_scale	hc_head_scale	f32	[1]	7	-1	4	OK
output.weight	output.weight	bf16	[4096x129280]	7	-1	1059061760	OK
output_norm.weight	output_norm.weight	f32	[4096]	7	-1	16384	OK
