record_type	tensor_id	source_name	layer_id	family	source_dtype	source_shape	runtime_layout	owning_gpu	tp_rank	ep_rank	split_axis	shard_index	shard_count	expert_first	expert_count	kv_ratio	kv_rows_per_slot	bytes_estimate	source_pack_file	source_shard_offset	source_byte_length	kernel_family
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	0	0	-1	ffn_shared_projection	0	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	1	1	-1	ffn_shared_projection	1	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	2	2	-1	ffn_shared_projection	2	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	3	3	-1	ffn_shared_projection	3	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	4	4	-1	ffn_shared_projection	4	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	5	5	-1	ffn_shared_projection	5	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	6	-1	ffn_shared_projection	6	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_down_shexp.weight	blk.0.ffn_down_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	7	7	-1	ffn_shared_projection	7	8	-1	0	-1	0	1056768	gpu0.weights	4605178112	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	0	0	-1	ffn_shared_projection	0	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	1	-1	ffn_shared_projection	1	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	2	-1	ffn_shared_projection	2	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	3	3	-1	ffn_shared_projection	3	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	4	-1	ffn_shared_projection	4	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	5	-1	ffn_shared_projection	5	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	6	-1	ffn_shared_projection	6	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.0.ffn_up_shexp.weight	blk.0.ffn_up_shexp.weight	0	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	7	7	-1	ffn_shared_projection	7	8	-1	0	-1	0	1056768	gpu0.weights	4613632256	8454144	v100_shared_fp8_dense_pending
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.ffn_norm.weight	blk.0.ffn_norm.weight	0	control_or_router	f32	[4096]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	16384	gpu0.weights	4622086400	16384	ds4_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_base	blk.0.hc_attn_base	0	control_or_router	f32	[24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	96	gpu0.weights	4622102784	96	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_fn	blk.0.hc_attn_fn	0	control_or_router	f32	[16384x24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1572864	gpu0.weights	4622103040	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_attn_scale	blk.0.hc_attn_scale	0	control_or_router	f32	[3]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	12	gpu0.weights	4623675904	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_base	blk.0.hc_ffn_base	0	control_or_router	f32	[24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	96	gpu0.weights	4623676160	96	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_fn	blk.0.hc_ffn_fn	0	control_or_router	f32	[16384x24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1572864	gpu0.weights	4623676416	1572864	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.0.hc_ffn_scale	blk.0.hc_ffn_scale	0	control_or_router	f32	[3]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	12	gpu0.weights	4625249280	12	ds4_hc_control_f32
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_sinks	blk.1.attn_sinks	1	control_or_router	f32	[64]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	256	gpu0.weights	4625249536	256	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_kv_a_norm.weight	blk.1.attn_kv_a_norm.weight	1	control_or_router	f32	[512]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	2048	gpu0.weights	4625249792	2048	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
replicated_control	blk.1.attn_q_a_norm.weight	blk.1.attn_q_a_norm.weight	1	control_or_router	f32	[1024]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	4096	gpu0.weights	4625251840	4096	ds4_attention_control
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_kv_latent.weight	blk.1.attn_kv_latent.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	264192	gpu0.weights	4625255936	2113536	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_output_a.weight	blk.1.attn_output_a.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	0	0	-1	vocab	0	8	-1	0	-1	0	4227072	gpu0.weights	4627369472	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_output_a.weight	blk.1.attn_output_a.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	1	1	-1	vocab	1	8	-1	0	-1	0	4227072	gpu0.weights	4627369472	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_output_a.weight	blk.1.attn_output_a.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	2	2	-1	vocab	2	8	-1	0	-1	0	4227072	gpu0.weights	4627369472	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_output_a.weight	blk.1.attn_output_a.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	3	3	-1	vocab	3	8	-1	0	-1	0	4227072	gpu0.weights	4627369472	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.1.attn_output_a.weight	blk.1.attn_output_a.weight	1	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	4	4	-1	vocab	4	8	-1	0	-1	0	4227072	gpu0.weights	4627369472	33816576	v100_fp8_dequant_f16_hmma_pending
